Difference of "all_files" between "1.1.5" and "1.1.7".
Changed file "resource_packs/vanilla/ui/furnace_screen.json" from "d391e5f0ee6b7344f9ab19a799e46d85728fca8f" to "19444f04e0b9c3dcd46823326aa432dacd8678d3".
Changed file "resource_packs/vanilla/ui/furnace_screen_pocket.json" from "001b22e80b35275b4699cfc77bbaabd6bd49bf17" to "3d26a3c48a70910621a6e18e53c5d49cd01bc969".
Changed file "resource_packs/vanilla/ui/gamepad_layout_screen.json" from "b29e3e6d9c0c36a0ea29a8319a051896046be033" to "3ee10a56f15e694d11a9beb3878003c3580ec515".
Changed file "resource_packs/vanilla/ui/global_pause_screen.json" from "7a46ebdf8c05e2f110cca1d50a2d281c077da8b6" to "50909b85e8c6c044a3c21856bfd5e8ccc0b4306e".
Changed file "resource_packs/vanilla/ui/holographic_postrender_screen.json" from "6cf8d720fcdb3ca826fa167582becdf4e2dacf6b" to "909ca2c3b67ab54e53d8288b4ac81389cc0e051c".
Changed file "resource_packs/vanilla/ui/horse_screen.json" from "6a231777bea937a8f5e7f3765f0a9f09c3e7064c" to "7cab523ed40f03a79336f7838582bea3b9cef0cf".
Changed file "resource_packs/vanilla/ui/horse_screen_pocket.json" from "30ba58ca45ec5a8109e5ded81592c84afa84aa43" to "a6589410abe02aec0616441a5ca739ea1f47a42b".
Changed file "resource_packs/vanilla/ui/hud_screen.json" from "2ebd4c8b390e6921c7d936531d6492951b55d294" to "915904602fec9a6963969aa91952fbb0dc771555".
Changed file "resource_packs/vanilla/ui/in_bed_screen.json" from "a14e106ce970fa2e63315a57c3b9c86aa4b17c46" to "fd52dab45b5d8ef70c5e221966d785bafe720d68".
Changed file "resource_packs/vanilla/ui/inventory_screen.json" from "25cebc5b20c9a0a57dd1b3dce5d78995937f178f" to "3299495976a6fcb03f79a6d435ce545f37e687fa".
Changed file "resource_packs/vanilla/ui/invite_screen.json" from "9c072eb03dd12f9a14066c448246455cd71138b2" to "3e6b4558ec7015fff44ac04dd475e72ffdf4ee87".
Changed file "resource_packs/vanilla/ui/local_world_picker_screen.json" from "11c98d13f2c495527806abbfac5d6419ccf8de8e" to "5a6611bdbd53f08a18515e9a0d2ccac7be4f71cd".
Changed file "resource_packs/vanilla/ui/manifest_validation_screen.json" from "725d2085c8532bf2f7e6a0f5f306113a03061cbe" to "1afe2df8e0cc87dca751d79316f528a02a7cd409".
Changed file "resource_packs/vanilla/ui/mashup_home_screen.json" from "6e84e9cdfe9700995e615c3b9503e4acc45f28c4" to "c70e210e5f1171a2b88d75c0cfa1d7b5d50a666b".
Changed file "resource_packs/vanilla/ui/mashup_screen.json" from "636d1966623c013bc667cc30496ff262420d94d0" to "c1e6ed5bf349d34c92233636892651fcd6f0462a".
Changed file "resource_packs/vanilla/ui/mob_effect_screen.json" from "4d757ed529e3e37082fec0df130eacf5ccc7893f" to "359f2625a111529a617bda12e26cc7a3508c8632".
Changed file "resource_packs/vanilla/ui/npc_interact_screen.json" from "e57510bf0141dbeb2484e96c00f0db6e55df7c0b" to "29d201d7f5cfa162e8e038331a7e8c3ab6c3d180".
Changed file "resource_packs/vanilla/ui/patch_notes_screen.json" from "d66a3376b6d6e5742ffccea682983cb51ab486f0" to "ee4ebc98f472fd1f21b570fdb227711c335e878a".
Changed file "resource_packs/vanilla/ui/pause_screen.json" from "a40daa7ceb5de568f4b685658a3d8e702fda3e12" to "860d253e85fe2136f30027c826cc5a9a59cbaa48".
Changed file "resource_packs/vanilla/ui/play_screen.json" from "7630fac31b29221d1b5fe9aad92a43b76cce9602" to "6827023dac6b62533850c0acfba1617b0fdb082d".
Changed file "resource_packs/vanilla/ui/pocket_containers.json" from "9b0e413349b7429a42cc03a49edc9bcd4f999716" to "afc0dd227d38d00f86120278211417f4084f8591".
Changed file "resource_packs/vanilla/ui/popup_dialog.json" from "15e612f3c19a8ca4a3ee90c8320bc9fdcb9973c3" to "18bb67e7b46a5a09307f59e685e82f70016394a1".
Changed file "resource_packs/vanilla/ui/portfolio_screen.json" from "d0dc5110285dfbe185c027016678da35a3b44398" to "6804c120b2ec64dc4a1f3cb05bdae5b87ede3181".
Changed file "resource_packs/vanilla/ui/progress_screen.json" from "7dbd038da0a6a5bd6f0a2749593f4b6c4f91a61a" to "1645906e2d20f398382c695098ccf756afb9d033".
Changed file "resource_packs/vanilla/ui/realms_common.json" from "d92b1719d0500e697843d271e8e92db21711148f" to "c79a66207f92b6eaac74ba58bead3557a098163f".
Changed file "resource_packs/vanilla/ui/realms_create.json" from "bc808f1032faa7b2ad8e44d7c3ff49b770ce34c6" to "e13aee24c3ff3829caf1e0427b6e2d8d0ba7f499".
Changed file "resource_packs/vanilla/ui/realms_pending_invitations.json" from "2980c55b478933e5610a7e87427494df00f5dc5e" to "e4a1db4e451081ded512f048e78d0d550a67c5ff".
Changed file "resource_packs/vanilla/ui/realms_purchase_info_screen.json" from "dcbc6bdb954530b18b3aa9a7c3d5fe736c1c8bf2" to "90babbb4075dd98df7a34de2a2ab5b1d68754361".
Changed file "resource_packs/vanilla/ui/realms_settings_screen.json" from "a6e0d7d1d6d3ef6f8c280d03e278d5797b7d0b6b" to "39052aaca0f7bc011bdf4524b55209586c23d8ef".
Changed file "resource_packs/vanilla/ui/realms_whitelist.json" from "62e66d54dc4519853479d28bb9d9526cc690fd3d" to "552ec8aa4d6fa82d5e12fbc750286fb32e70c753".
Changed file "resource_packs/vanilla/ui/redstone_screen.json" from "d8a041248d97759a2cc71b7e3d16fa085e5a09a7" to "75ac3ef5933039570106dbea83632c0a3fe9778b".
Changed file "resource_packs/vanilla/ui/remix_preview_screen.json" from "f3a7203ba2f1d6aa4a336975c55c6bdf523d0885" to "f6d51060ff09e307338cf868b55c7d0daa01a466".
Changed file "resource_packs/vanilla/ui/resource_pack_purchase_screen.json" from "b773025627c770ad1c8e0c0a96b92160c9035889" to "8aa9b904b2bcf4cc9c9ec76f0c93e9cd04b364ea".
Changed file "resource_packs/vanilla/ui/resource_packs_screen.json" from "1c0a392d0906fbe47fa243c49f0b2fb8318bc98a" to "7a2266cb2a352789da60e9874c5eda53d6925468".
Changed file "resource_packs/vanilla/ui/safe_zone_screen.json" from "3f2f346915b7cdb85b4ca5686a9570aa316eeb25" to "1e7df1d02eea5a8b8a0c8639318aeff6c5aac85c".
Changed file "resource_packs/vanilla/ui/settings_screen.json" from "3ebe678d2ecfef81b52c16b3b7474585c7c54a5d" to "8aafef199c6940ca56bc5ee62165d820308b9f3b".
Changed file "resource_packs/vanilla/ui/settings_sections/controls_section.json" from "8447fa7ed03dcb7b376e352ee664af78cf8ded22" to "7672a9e86adfb068d95237c166ffe5dc19e64b22".
Changed file "resource_packs/vanilla/ui/settings_sections/general_section.json" from "54f8c11e3165db4393693ad4987a5c75481876e9" to "535c127a594f021914ad74ea1aad49bd9b1574d2".
Changed file "resource_packs/vanilla/ui/settings_sections/realms_world_section.json" from "e7502a90375b361c4dc6cc9b841cf152d096e396" to "694d7bc56db65b3e9479f97e92fab9026a98407f".
Changed file "resource_packs/vanilla/ui/settings_sections/settings_common.json" from "b8b7804d2ef336f2eaffff50a0ac2d6b9f6c6b52" to "d4df3b7207fa1b4f468433d0a7f7260762361484".
Changed file "resource_packs/vanilla/ui/settings_sections/world_section.json" from "5e82a0c2f8d2bd169ee3cbbedbeace2b92debde8" to "8443f8cf8bc3c9e61aeb55f9683c82c589856903".
Changed file "resource_packs/vanilla/ui/sign_screen.json" from "bd7b39f40c0aa653bfa5f9f755708012589d2f34" to "0079347ed7edaa35fde31eff89c5e8ba73852171".
Changed file "resource_packs/vanilla/ui/skin_pack_purchase_screen.json" from "5dc4f63b5f967366a1a343cb88dcc7cc6f99621d" to "eb1eb31c0afd662462763cc0644ac75f2c0378f3".
Changed file "resource_packs/vanilla/ui/skin_picker_screen.json" from "c1e128a5384d704a7a398ab9806d4c8c769c527d" to "5efde066632413d5efd25a3fbec0ca4074b61f01".
Changed file "resource_packs/vanilla/ui/start_screen.json" from "134c9bee32ac67ad7acede8651e809419cc3ac38" to "c56a750dd2cefda3bd618fecfa8bc6d4c0ecd97a".
Changed file "resource_packs/vanilla/ui/storage_management.json" from "8fc3e685968cc3ade0523172cd1a9305fcefcc1e" to "ed57a3b7b2c655f4aa098e90b55469cc26b28eac".
Changed file "resource_packs/vanilla/ui/storage_management_popup.json" from "c61f59a40bc5cd16fdd88cdfd5d36097959107ca" to "34c563d3ab6f736476de808e0ad9c2161ff7b4db".
Changed file "resource_packs/vanilla/ui/store_common.json" from "c60fc3d722e7ed6c3530224d91d1207461ff6cd2" to "ea3708dcbe804ee5bbf0b0543a2d7730bb2d1c38".
Changed file "resource_packs/vanilla/ui/store_home_screen.json" from "e8d71e2d12923454e47c0b5ba2ddbe1c1cd42afb" to "9993b01c4a33d5a34ef74f2a16cba708b712af48".
Changed file "resource_packs/vanilla/ui/store_item_list_screen.json" from "da90f31253e023579ce02c78a1e4160ee32efe5e" to "df4ad1bff8c2839740e765205863db3f382fbfd2".
Changed file "resource_packs/vanilla/ui/structure_editor_screen.json" from "3890cd66f24fc21dc80b27e176925836781e808f" to "75ff13ed4946e75b66ea9ac8850c4bd305e5f75f".
Changed file "resource_packs/vanilla/ui/test_anims_screen.json" from "93e924813dc1f1da84322d8a355a1417b31c8b37" to "00a4285deebfba7a99a572b9abceae3876f8de21".
Changed file "resource_packs/vanilla/ui/third_party_store_screen.json" from "3ab614818ddbc61dab060e3049c4f8f30777b02e" to "f3a7a8a3a19a7460bdbb642bcdb1150d1a024d44".
Changed file "resource_packs/vanilla/ui/toast_screen.json" from "0ecbd195727df3226ed1d2c8ec04998595a57502" to "4d0e29f6af7a1c2d7e3293df1ad5fc5163d468f1".
Changed file "resource_packs/vanilla/ui/trade_screen.json" from "b9dfa29012dfc7044691897a93fcc435ce98dfa2" to "abcc407437a6385d5f05663ea0b8fb6fbc78cd1e".
Changed file "resource_packs/vanilla/ui/trade_screen_pocket.json" from "32b55ca6ea895e289de8b23d43fc2041650be7c4" to "cb3d495080c85e52e102eac5715e77b6d811e8ea".
Changed file "resource_packs/vanilla/ui/trial_upsell_screen.json" from "7ce259251a8ef240e57201682818cb119f7d47e1" to "48ca44f1ca2dbeaaf4af301ee04b768e761df209".
Changed file "resource_packs/vanilla/ui/ugc_viewer_screen.json" from "45b77bfe5c653aa4d37c82520698d6179807f733" to "cc4834ce3a04c83356c48278d3ec593d1f48998a".
Changed file "resource_packs/vanilla/ui/ui_art_assets_common.json" from "2da6d439e28a63397976929052b2e3e6e57838b2" to "0d5553bd6f5c53804e2365f47042f5ec8e2a0e64".
Changed file "resource_packs/vanilla/ui/ui_common.json" from "ac2bd25b34db5aaac812c944062e83ab861153aa" to "522b05bca8467503a4c58610f263ed26b4a5eb83".
Changed file "resource_packs/vanilla/ui/ui_common_classic.json" from "3718bf1d8be45e22a26f61c27d366b2e47a84ca1" to "59659843cc22efbde305b9e96141b5be27902a09".
Changed file "resource_packs/vanilla/ui/ui_holo_cursor.json" from "0e158168a79a4607193659e0f9efd201dbd8c3a8" to "7d491b33f9e3cbc38b7727c3c49f9ebc7c16d800".
Changed file "resource_packs/vanilla/ui/ui_template_buttons.json" from "44bcb43cc03fc2b45054182f8a0b6fd860798ed3" to "ad754262bc747da3ad05aa3abd1c8f62cf7287d3".
Changed file "resource_packs/vanilla/ui/ui_template_dialogs.json" from "ca655248556a353888d64e4c1f2344da8ce95ef2" to "a56edae763c60e6307f3b28f3c169675bbb9fb74".
Changed file "resource_packs/vanilla/ui/ui_template_toggles.json" from "2f4d9025f39ba2f8f8859950b5574b8fd4348856" to "83c2cb727188b3f7865e284e7de8e1004ebb8f22".
Changed file "resource_packs/vanilla/ui/world_panorama_screen.json" from "bc9a508e59fef51c7cadd418907c9cf8b3e06181" to "ddf2180cf91579f2b43d1031105d37bc7ce2b87f".
Changed file "resource_packs/vanilla/ui/world_templates_screen.json" from "84ef0fd632c8856bfdbc923f92827dca07154efb" to "abcbe9422a1dff28a5870e35d0baea0be64effc5".
Changed file "resource_packs/vanilla/ui/xbl_first_launch.json" from "9ad844dbbe618c27b3359c8cb166f6b7ff5abfbb" to "4068502312f608936574415f8f0d66a357104353".
Changed file "resource_packs/vanilla/ui/xbl_optional_signin.json" from "693ece638d22ebc627cf2cdf64ba8f9203470a1a" to "718009b957c720b244f044f7e2158dfe5caec9a6".
Changed file "resource_packs/vanilla_vr/manifest.json" from "cbd65ca8ac1dbd689316b9e688e5e40f2668b8ce" to "8b324ee68504fc315a3a216f4728887ba20eedfb".
Changed file "resource_packs/vanilla_vr/texts/bg_BG.lang" from "b56e7cc9270db6c2366de29d216b9ab353d4d78b" to "e9ce90441e59fa3a4b6f554c8d017fb6b99bb239".
Changed file "resource_packs/vanilla_vr/texts/cs_CZ.lang" from "f8b7cc72ba24f71726729fa57654b97c1118da45" to "74f9b3ec54f8bfa4678da383c788c3ecd7a1d63d".
Changed file "resource_packs/vanilla_vr/texts/da_DK.lang" from "5967bdaef7e8087a58a4184124ddb8a1e7874d02" to "0958013c41eb330c33d1a18fcdb2d1f0909e0ce0".
Changed file "resource_packs/vanilla_vr/texts/de_DE.lang" from "b78f20097c4be7096be93323ec62db0bdfaadb7f" to "e7543ba273e7cdb915989324e54923c42f49b4db".
Changed file "resource_packs/vanilla_vr/texts/el_GR.lang" from "2771681c91589f0e7e93adb49579f08e14e0e205" to "8fb2cfde457fa615e7419678d603ae5b0b680e86".
Changed file "resource_packs/vanilla_vr/texts/en_GB.lang" from "087c1abadbb4ab75a99d0c3d3fef9f53795ad3d3" to "56ab138ba1ca95b8da1a432201f6ceaa8996e338".
Changed file "resource_packs/vanilla_vr/texts/en_US.lang" from "aa1e30e49efafb3723848583571fd263eb5ae59a" to "24460120b75dc5bbd031e5fd12719f08782086d6".
Changed file "resource_packs/vanilla_vr/texts/es_ES.lang" from "db106fe3cd58178f6746dd4a833f5ec069acd3d8" to "ee8745061f7b4de2eb9ae8a1a244d15519dd168f".
Changed file "resource_packs/vanilla_vr/texts/es_MX.lang" from "c1f2626fd24d4cabde8c7dc549d7a4af563c9cab" to "0847b7ed5a7931ac49448a9c429059b61c9e07f1".
Changed file "resource_packs/vanilla_vr/texts/fi_FI.lang" from "d01d36bbe9896bd8373d09db01c62fa593c43aee" to "281c4a8708a92576d499968956f8647ca294bc73".
Changed file "resource_packs/vanilla_vr/texts/fr_CA.lang" from "2678bd4c6dcbdcffe9bc41f34c5413cbd1df2d22" to "2afbab7f6a6c29c1fff93a822839dd0c675132d1".
Changed file "resource_packs/vanilla_vr/texts/fr_FR.lang" from "fa8ec204b186b80dc6bb40792c3da40ce1dafb08" to "057145cfa6a343baab677989f4960dbf66a9707b".
Changed file "resource_packs/vanilla_vr/texts/hu_HU.lang" from "32f878e823d08ce827025772df49b5ded0c244fb" to "e3ea4e502ab0cf5267afab966b9eecac2995e751".
Changed file "resource_packs/vanilla_vr/texts/id_ID.lang" from "3a4c9f34b317b5a8a670876d4d48e8bf75b3f31a" to "118a5f5e425c7891a5df02fda1e7dbe13954a096".
Changed file "resource_packs/vanilla_vr/texts/it_IT.lang" from "07ce8e63eaa0a2ff679763e98364ca5941cbd7d9" to "2d67cb55f17f8c104e5771e2e007fa1796134c93".
Changed file "resource_packs/vanilla_vr/texts/ja_JP.lang" from "3315079bf50f33a6b5f0aafa8e12a7faa96b6ec4" to "73edd53d2899fd72937ac8c6e192029a314054ae".
Changed file "resource_packs/vanilla_vr/texts/ko_KR.lang" from "bbc6650daca998fbfb71e4f6921269e04112fe94" to "c6f3912a16a9105bfc0a639ee7fb7f3f0ec6dc5c".
Changed file "resource_packs/vanilla_vr/texts/nb_NO.lang" from "68fb0dd9be4349c2e0d571ff1bd35ed995f86c00" to "65f7aa40039ec86c7d50f8a9c897209bd8d52225".
Changed file "resource_packs/vanilla_vr/texts/nl_NL.lang" from "6ff98aac0239d9909cf1cb1f1b894215275faace" to "f036330e504364d9f20214c774bcd7cad27ec102".
Changed file "resource_packs/vanilla_vr/texts/pl_pl.lang" from "099415174ab567d2af4f3df269264ef3b5f921a8" to "1c35651760771ce4037d1c8d9d8c5f4d038affa3".
Changed file "resource_packs/vanilla_vr/texts/pt_BR.lang" from "c03b2e52f21be7158b306abcf2147c11239599c0" to "828d54c797d23feb335bc13ffc1bb35b0cc0c5ab".
Changed file "resource_packs/vanilla_vr/texts/pt_PT.lang" from "e5a8b2fcdc77cda8d90bd8939e070c893c89fef2" to "8070980887c87a0ed15777e975d1bf50783ac185".
Changed file "resource_packs/vanilla_vr/texts/ru_RU.lang" from "93627b140add7a6ff445de698c6e927a63399e56" to "07b9e051f37d3817f8ae01f80f29ce585de183c4".
Changed file "resource_packs/vanilla_vr/texts/sk_SK.lang" from "69803a2e40858578f2e32c6e24b26b27eacd23f0" to "48ec76c490033ffd578fa8ef93915dc37259c8e8".
Changed file "resource_packs/vanilla_vr/texts/sv_SE.lang" from "e737dd09011f06048c7708eac038b0dd3780ce9d" to "8c8f375b2b679208421bf8794e50c61daed7d3bc".
Changed file "resource_packs/vanilla_vr/texts/tr_TR.lang" from "00ccfbc1dfb9d4f943586c2f2be9b33860dc39a6" to "7efc2c694a52ad09e59acdc9da713ba92dce43c9".
Changed file "resource_packs/vanilla_vr/texts/uk_UA.lang" from "fae2b607c2497f99809c4f45c5d89cc87c100437" to "b7fed2202357f66b2df0a70c3ab2e50ebf4ef876".
Changed file "resource_packs/vanilla_vr/texts/zh_CN.lang" from "3d4ef47d190859decfe51864c26987d63e67906c" to "71fc97dcae228bad0e42451be78147b70fcf974f".
Changed file "resource_packs/vanilla_vr/texts/zh_TW.lang" from "3af8006c743902ddae9a64a787a4f7e1cd0f308e" to "6878daabe31931bde49fdef9bad76d4861a9c8d9".
Changed file "resource_packs/vanilla_vr/textures/textures_list.json" from "3d1af23542ed5b406372505d7d07b4e21f3f41a8" to "06872bcfd674f0facd18c0fcf84e6211aec0c78c".
Changed file "resource_packs/vanilla_vr/ui/_ui_defs.json" from "1a0526bb2e6fe381cd1cd54357ac69b51c576b04" to "a418330d2e2a9f9d9ef31ad7aac4c11bb15f78ef".
Changed file "resource_packs/vanilla_vr/ui/vr_alignscreen.json" from "9d1b5fa3e9d39c0c312c94b9333758ef9dea48d6" to "0ab7d0e3867ac11cd4589c65fc72085508c9f3bd".
Changed file "resource_packs/vanilla_vr/ui/vr_scheme_screen.json" from "f52edd096177d0d3652b80965f11c381ceac759a" to "41e16c9fc33f4cb89ba8387b035d7ec25c3387ae".
Changed file "startup.images" from "b5be2d03f8a0b00ace72c75886de1bd880d932bf" to "46a31c8db98bd4faecfb8823b8c4b5f2119b9fd2".
Changed file "store/realms_eula_bg_BG.txt" from "c8510fb96be93264e52efaa6ec30a6a7c7be3b66" to "50aa6d621883bf5598bc33038bc3f0c37def89e4".
Changed file "store/realms_eula_cs_CZ.txt" from "980f0c98b5a6e79a60b3332b1e1a60e05b344522" to "08d4d486dd9d6b45b7718356a3944cb7d8b1e384".
Changed file "store/realms_eula_da_DK.txt" from "39c5a641dde602dee3a406b7206e058f5455bbb3" to "2d0f38c5ef9f4ec8f1b01c838b7472d513ea37ab".
Changed file "store/realms_eula_de_DE.txt" from "65b86f2f30ce6602cdfe18c2700229f4fe70e4a0" to "b9ffe865ed43b0cc345a7a0453631ad42bce0a4d".
Changed file "store/realms_eula_el_GR.txt" from "67d53824a671d400901ff253fa269c03d8621ba9" to "7a734a867e97dc1a389560883c2f5aa2b19db428".
Changed file "store/realms_eula_en_GB.txt" from "2691837bf4a794fdea00338a695d6f5ada3ff8df" to "3691601073ad8e97815eadd5a5cd3559ce4e1a07".
Changed file "store/realms_eula_en_US.txt" from "20ac7f0cbacf6a4d34b817b4933de55fec92857c" to "b47af95ef6edc56b890580172448afefbf77a561".
Changed file "store/realms_eula_es_ES.txt" from "30d847a954817f181f4df756e87aee1f4d995754" to "a245846fe2d8fb0e389a2c1bb71b442b26308567".
Changed file "store/realms_eula_es_MX.txt" from "7702bf4222a000f7c5bc5cbeb77e3bd9684e3a8e" to "09561f2d0781f9a35de8efaf3601dfc07d166bc3".
Changed file "store/realms_eula_fi_FI.txt" from "e8fc646f089a5a79a99b486cc7ede36d1decbc0a" to "763c27cbc45a15abb0400a5845341e3f68884491".
Changed file "store/realms_eula_fr_CA.txt" from "a881c71ad0c85b4ad77fcf1c016c1528adab9f5e" to "e1e7918cede78834b35dd083b6bb276ab47d0cdb".
Changed file "store/realms_eula_fr_FR.txt" from "0d8188e1d1d72f5d06c1bc6629ddd893ccf37ab0" to "8f6de8a6b25ba28338e0333ad886a1cc6d81e22f".
Changed file "store/realms_eula_hu_HU.txt" from "72ea2b6f1482115ed79f5557c259bbc75a9b9b92" to "2dbc8b9d0bee94ed33fe4fd746002688db25280b".
Changed file "store/realms_eula_id_ID.txt" from "ae64ab462a43699ad676e85637378fb157371ea5" to "36e0ea3e7c036529234b3e8adc39a2a33af92610".
Changed file "store/realms_eula_it_IT.txt" from "c78292bb6a4ef1c4853f18d505b8177eaf0947b6" to "f7089b13bfc08326e748d3bb80059d141a167562".
Changed file "store/realms_eula_ja_JP.txt" from "a4402500be46665726b993f567d43a96a5ecfe7c" to "63b4b5a0657a73d551a06c3f7e17d08f2a0571c9".
Changed file "store/realms_eula_ko_KR.txt" from "7ed9d5c6999fa8085c0e7630a79b877b8ad20628" to "765ed43f14d8e26821db805341936fd17c1a7ad6".
Changed file "store/realms_eula_nb_NO.txt" from "ef0e44d5f92dea452e1898897af1837bc9463a25" to "f14b162879316c0f2c9a9246a1ef9f1c30587f28".
Changed file "store/realms_eula_nl_NL.txt" from "465826bb940556246f74925421b70807b8d2f01f" to "a3ff50832d956aaf940eaab08817fb3107e8bed3".
Changed file "store/realms_eula_pl_PL.txt" from "706286e205b60d04349a081d883a777e730c4c8e" to "bb2368592bcbee4dcd0bc991c93947994262c015".
Changed file "store/realms_eula_pt_BR.txt" from "63ddf7aaa64141b43c1bf7f20eba511f37423cb0" to "8f860f7ef649831d69eeacf1b0b025377be6d20c".
Changed file "store/realms_eula_pt_PT.txt" from "103931cd906db9de9d31c6235cd74b246aed81c1" to "0ee5ded45b0c93a65ed28109d7f08afb7dd1f23c".
Changed file "store/realms_eula_ru_RU.txt" from "0f2f43854e49ef3d9a832687449782d62a32d327" to "e5da60ce9f9a4fa9428961555ebc00d73f111825".
Changed file "store/realms_eula_sk_SK.txt" from "aa769397a720a9f41b577751f61a5720aae3dca6" to "8581627c46b7520ba522766d4efd8553297bf025".
Changed file "store/realms_eula_sv_SE.txt" from "91498c706cd0765a63f2350aaa1ed8756477af51" to "0d66634ab900a9a359fa6b4153d864b7dc28d946".
Changed file "store/realms_eula_tr_TR.txt" from "e2ba6f864e7aebd2a1b0ee1c4107d99553f7be45" to "beb80f3d019be9e6c1c9eb29e78d82c77f43dbe4".
Changed file "store/realms_eula_uk_UA.txt" from "ff03072e2d3ae6f58452a3a9520203cadf66baa4" to "658b2db9a528430fe41d3ac38ae35e4376229fc0".
Changed file "store/realms_eula_zh_CN.txt" from "a5d06e18cabea353af234ce656fce97970200f65" to "1b5b99073fd1cf61e7af3c6962a1bb368465dba8".
Changed file "store/realms_eula_zh_TW.txt" from "3137cea4ebbc003c9b3359aeb00c42e8d80240b8" to "8db04552b33be6b5ecacb28940a54ec0d4977c0c".
Changed file "store/realms_purchase_info_bg_BG.txt" from "ec35f3e6b40dc323479646f68bf1ed000e0a2c58" to "d53ee595bea31883f739082d0c403466e0cc91b4".
Changed file "store/realms_purchase_info_cs_CZ.txt" from "0b113ce13f0c5a4e2f21c9dd8c260da5b22c9c6c" to "3946eac2e1fbeab2ea931cad93cf1316c0e8fc65".
Changed file "store/realms_purchase_info_da_DK.txt" from "50b1bdbfa4758507a86362a08c7db757b5fd9e17" to "055ada2fcb4cb759a7ea20496af3c9018f3cfd2b".
Changed file "store/realms_purchase_info_de_DE.txt" from "47ef05360e89bbc2d1bdadf0d8ca4e4f740c4c13" to "f4bee160b1827c8dbedd23bfe44c8ab64068d05d".
Changed file "store/realms_purchase_info_el_GR.txt" from "666bb47e74a751709efb2074d05710ae7c1688aa" to "e1c4fe7d16ea09717b0062e45b955e9c70027cce".
Changed file "store/realms_purchase_info_en_GB.txt" from "f9bc13c9eb4a174f9bc65dee5fe681abc2e49185" to "c6a5b5966660a9a1bf96df4aee5f12933ad0d1f2".
Changed file "store/realms_purchase_info_en_US.txt" from "fde9847c3531ac1aeba5d0b35611f9443e1de9df" to "b31d85f974d93e3694f10314e9a1c1c545e90bae".
Changed file "store/realms_purchase_info_es_ES.txt" from "bd0695f267bccdf0c2c528894b506cdd5dd6e7fe" to "e33bb2cefdb89bd1f812aed1c3e83c14a5d0b48e".
Changed file "store/realms_purchase_info_es_MX.txt" from "fd49b9b1efaa9037c1c6b29fef62368b386777fc" to "3ab4b127a9bfc673344bdb524827e1219f411473".
Changed file "store/realms_purchase_info_fi_FI.txt" from "ba56933c03ea17ae1189ec6043c576d51e3c7d72" to "3fc57de1b604981a00134499314d1b75fcbcddc5".
Changed file "store/realms_purchase_info_fr_CA.txt" from "20b8b0e4fb24539a087f8c41810849b555792062" to "879e8bbc61419723f77596d17660be488a08bd5d".
Changed file "store/realms_purchase_info_fr_FR.txt" from "641f6b38025d159e5a35c468012d23760b8bd765" to "027af962612347b6ef2221272df80305ad169422".
Changed file "store/realms_purchase_info_hu_HU.txt" from "d86ca7d4f16ea444e49617c7449dbe92a2e8d9d8" to "f538778b343dd7437039c4ffe81eb2de9740bd6f".
Changed file "store/realms_purchase_info_id_ID.txt" from "1d37b14a6312c53f7b617bb134bc0638640f1477" to "c1f339c5ee4c5151df1a831d6488440c102e8f5f".
Changed file "store/realms_purchase_info_it_IT.txt" from "585afa06125086f5f24be1f304d26bc7bf35881a" to "dbf7d6633feda8aa6886482d4c508ab98dffa25a".
Changed file "store/realms_purchase_info_ja_JP.txt" from "ddd1fb51bcdc7e0f30eb68b005490989b6d63021" to "c84842113d3da94eab2558e2d65d65d7c856cab9".
Changed file "store/realms_purchase_info_ko_KR.txt" from "92b647ce914ffa2a9117c402356d0f0703ba60e1" to "8479365bc6abe5ee98d5832202aa8a1adc472510".
Changed file "store/realms_purchase_info_nb_NO.txt" from "b566bc30cb510ba198e64125e3f2c06862055709" to "5311ba87dbb61b72de2da4e9ea4cfa9cec294a37".
Changed file "store/realms_purchase_info_nl_NL.txt" from "818068a52d079cdb729f2a99bd2636e3c5273c2c" to "0b0578811b4b1dfe316856547d90fd727e51843e".
Changed file "store/realms_purchase_info_pl_PL.txt" from "53bcf74e4f79fcdea7c09f4ef4ae848322919d67" to "df2b08bbe52b3be809a0a280dbd903de50b7941b".
Changed file "store/realms_purchase_info_pt_BR.txt" from "aea24995986a13b06e0bc4370038be69a386e8c3" to "e56fb17c9f098e3cb2c72c6ce6d757de15ceb84c".
Changed file "store/realms_purchase_info_pt_PT.txt" from "48daf011068f1354d3bcd12a914469e4888cc039" to "c4aae3d4b42fe87f91042eeda399fe44fbe5aa3b".
Changed file "store/realms_purchase_info_ru_RU.txt" from "ea203314885a4df0301810c4a7598483de15fb8a" to "e482bb0f571bca69d5136d6e02c6d3c666be9349".
Changed file "store/realms_purchase_info_sk_SK.txt" from "cf3b6de71db8bf974c71df472bfa14874e20bf76" to "e56ed35a85c65ed0e130e0b9e157555bd45013eb".
Changed file "store/realms_purchase_info_sv_SE.txt" from "90aa2c1bee4b3a7f6ebce7621e9c76d7a0be8ce8" to "b8bec5cbc71007c2be5c339ca46a39cf075a8218".
Changed file "store/realms_purchase_info_tr_TR.txt" from "08ee2009e752b33ffc610b2539bc3e5863cd49d0" to "cde88ec1dab637f6c47c20503bd7bedfe41d79ec".
